index	word	valence	freq
36267	howard	1.0875878506340086	3841
2015	visible	-0.6408004987606546	3841
2042	seize	-0.7273281132802367	3836
2291	folk	-0.8114518399816006	3832
2718	laboratory	-0.9347472279332578	3823
2313	rally	-0.5366964901331812	3820
2027	axis	-0.6520379221765324	3815
1952	outcome	0.8204235825687647	3809
1871	proof	0.5965442205779254	3801
2005	furthermore	0.5466700210236013	3785
2238	statute	-0.5090680150315166	3769
2196	currency	-1.7821921930299143	3763
54797	nixon	0.7534237783402205	3742
45618	marshall	0.6737656844779849	3734
3443	gallery	-0.7823492288589478	3717
2282	psychology	0.5642253789119422	3715
2320	conquest	-0.8752307173563167	3712
2018	domain	-1.228090005926788	3712
2283	philosophical	0.6904936619102955	3710
2249	perfect	1.2316300133243203	3708
2280	refugee	-0.737614139681682	3705
2202	briefly	-0.6463069745805115	3704
2088	absolute	0.8104735547676682	3703
2086	practical	1.106633922783658	3699
2885	neighbor	-1.963074368075468	3686
44622	afghanistan	-0.6136783491820097	3679
2036	discrimination	0.8566689826548101	3668
2413	wine	-0.5120694446377456	3664
2253	sleep	0.6547366436570883	3645
2244	celebration	-1.1124868784099815	3641
2262	conquer	-0.930229666060768	3617
2071	customer	-0.7334184482460842	3601
2301	window	-0.7382056638598442	3583
2174	administer	-0.5879561647307128	3580
2115	merely	0.7073652595281601	3575
2505	gross	-0.8168630542786559	3571
2179	dangerous	1.466092181392014	3567
2415	giant	-0.5751231648027897	3558
2256	elite	-0.8466317011043429	3552
58758	clark	-0.808749578660354	3551
2148	doubt	0.5409462125971913	3540
3021	wolf	-0.8854156630113721	3539
3712	anglo	-0.7865971546852961	3531
2307	annually	-0.5927875006709655	3524
2633	siege	-1.0370353873004206	3518
2259	diverse	0.5133671606890857	3513
2240	educate	0.5899672796949744	3503
2345	consecutive	-0.9788725275429896	3503
2469	childhood	-0.5928247161209583	3483
3086	ambassador	-0.6349661685526371	3479
2420	tropical	-0.5554075222462416	3472
2658	shore	-1.113336544833146	3469
2941	gate	-1.2677902672439814	3466
2265	bias	0.9606198727851734	3460
2436	turkish	-0.5386409959755838	3455
2485	lecture	0.6072456194087863	3450
2342	depth	0.6024767711642198	3446
2586	downtown	-1.4831249682974883	3443
33451	stalin	0.5799667669925839	3439
2480	cash	-0.9594717724248768	3437
2188	impossible	0.5758000342175364	3436
2367	touch	0.5433434031438082	3435
2230	guilty	0.9389894208870828	3433
2284	extra	0.8584185861982405	3432
2375	donate	-0.7555265007540584	3409
2173	manufacturer	-1.352810543961823	3404
2270	therapy	0.7411008919589221	3394
38879	steve	-0.5638411329127848	3393
2423	render	0.6119584031403065	3390
2116	enforce	-0.5379777461057529	3385
3091	southwest	-1.0454340861178937	3384
2325	psychological	0.9052939796820284	3383
2406	economist	0.5740398544585332	3383
2269	blame	0.5098430807702243	3379
2228	margin	-0.7853745413303841	3368
53754	victoria	1.5707166461506858	3366
2001	variant	-0.644117446267046	3363
2131	descendant	-0.5954543251427822	3362
2377	civilization	-0.7650358732789755	3357
3060	tunnel	-0.6952453013509512	3354
2336	settler	-0.8589008632116021	3354
2464	compromise	0.5399512934091035	3353
3022	buddhist	-0.6157201055902988	3351
2137	homosexual	1.1741254720836878	3347
2445	referendum	-0.5172914126887918	3347
2277	repair	-0.958001356339082	3347
2348	continent	-1.486428571632132	3347
2491	revolt	-0.7108177782502025	3346
3185	basin	-1.3641628448676784	3346
3078	northeast	-0.9491636495295096	3324
3183	borough	-1.3521865942675504	3323
2568	journey	-0.6388679817318916	3314
2347	scandal	-0.5328188204730395	3305
4229	cemetery	-2.4868607753887773	3305
2268	probability	0.5580163593403995	3304
2350	grain	-1.1884030733053803	3295
2891	wake	-0.6063755401410162	3293
55301	benjamin	0.5006648628041148	3291
2271	separation	0.770539750228636	3285
3293	mill	-1.2097585254814476	3273
2260	ancestor	-0.8714559176005423	3258
2540	militia	-1.0261224289424715	3257
2190	enact	-0.9012839754577726	3256
2502	stretch	-1.0368628384312617	3255
2299	faction	-0.909577558748424	3242
2381	nucleus	-1.04434736573603	3240
2366	client	-1.078658634563908	3238
2429	steal	-0.5625650766305625	3237
63435	manhattan	-0.8033489243825898	3229
2397	fraud	1.0296445060521364	3227
63661	allen	0.7564249490242219	3224
2178	throne	-1.1370176268683279	3217
2454	alternate	0.8074843348367722	3214
2363	ordinary	0.5444253478199244	3214
2371	absorb	-0.6495849665952846	3211
2391	reply	1.1392967589999898	3207
2456	soft	0.5988679905422032	3205
2768	coat	-0.8012484420323744	3197
32677	muhammad	0.6961491672263946	3184
30521	adam	0.7585949096246623	3180
2618	mainland	-1.3693989394814707	3179
38698	simon	0.7232289509847759	3170
2644	enhance	0.6739981302525848	3164
2306	denomination	-1.6759076624875888	3159
2404	atheism	1.4680704739876091	3157
2816	belt	-0.5660199582343921	3154
2441	reside	-0.7247681953012943	3149
2486	ahead	0.6297711426159367	3138
3072	cotton	-1.0854823840782046	3132
2521	venue	-0.7379169259220362	3131
4132	ridge	-0.9490931718610228	3124
2321	deem	0.9103201525285841	3116
2434	mandate	-0.80499880714342	3116
2869	provincial	-1.0069806636311114	3093
2533	suburb	-1.5022166781127453	3093
2326	evolutionary	0.5311659583821893	3092
2532	electricity	-0.580427949433215	3091
2676	congregation	-1.5010468172258695	3090
2809	tale	-0.8433421250520041	3086
62521	barack	0.6681137054692954	3077
2384	proclaim	0.7402718068988179	3072
2863	terminal	-0.7078332646196941	3071
2660	hang	-0.5908179641701281	3069
2738	riot	-0.5892453193664551	3066
2831	rebuild	-0.8894431083463132	3063
160	million	-0.902456594631076	3062
2642	bright	0.5741236575413495	3061
2461	forbid	-0.6764692552387714	3060
2453	behaviour	0.5311122955754399	3059
2400	ritual	-0.664388227974996	3059
2567	missionary	-0.6526568266563118	3058
4106	arena	-1.0068259155377746	3048
2373	induce	0.6399324527010322	3038
2661	funeral	-0.5840524174273014	3034
2752	fresh	0.7981426948681474	3031
2940	mistake	0.8480951024685055	3030
50005	biden	0.873162487288937	3027
2360	calendar	-1.7638143356889486	3018
2300	harm	0.6533189010224305	3015
2359	regardless	1.0469049746170642	3014
2458	dozen	-0.6345024593174458	3011
2490	unusual	0.845895609119907	3003
2628	tooth	-0.5595666705630721	3002
2471	predecessor	-1.2407674626447258	3000
2579	cent	-1.1655301405116916	2996
2795	cattle	-1.0148420014884325	2992
2477	socialism	0.743823210708797	2991
2580	hate	1.1627154038287701	2989
2511	politically	0.7809427135507576	2980
2659	pledge	-0.6420251689851284	2980
2812	sacred	-0.8283465674612671	2973
3748	liberation	0.5625362945720553	2964
2703	wire	-0.7081281407736242	2961
2952	creative	1.4982641926035285	2956
8657	creek	-1.3577393798623234	2956
2688	destination	-0.7643719122279435	2951
13791	khan	-0.7684071927797049	2951
4333	bite	0.893937126849778	2935
2334	consideration	0.5869318757904693	2933
2450	neutral	0.5574142946861684	2921
2668	equality	1.3447680622339249	2919
2554	emotional	1.2485737190581858	2916
2714	apartment	-0.8042581845365929	2914
2595	experimental	0.7936892192010419	2913
2763	inhabit	-0.5894851598422974	2910
2860	corner	-0.643513755640015	2910
2588	adjacent	-0.9649946643039584	2909
2762	flank	-0.8368756312411278	2895
3646	byzantine	-0.7335300436243415	2889
24896	finland	-0.7091277943181922	2881
2974	cave	-1.1296248917642515	2880
46879	wallace	0.7260840535163879	2879
3200	actress	0.5682514943182468	2874
3890	chapel	-1.442193162307376	2872
4187	ward	-1.1764690907439217	2858
3209	summit	-0.6067920187488198	2857
2673	donation	-0.6355073656886816	2851
2634	outbreak	-0.5827143804635853	2829
2779	sculpture	-0.547302738414146	2819
25963	matthew	0.7701329318806529	2816
2721	criticise	0.8751032422296703	2809
2698	artistic	0.8554355092346668	2809
2600	slowly	-0.5023714206181467	2805
2796	territorial	-0.8193451742990874	2805
2495	efficiency	0.9968375782482326	2803
2881	crystal	-0.5670150024816394	2799
21405	shakespeare	1.0058409334160388	2798
2684	invest	-0.8504537266126135	2796
2766	orient	0.7539788652211428	2794
2653	barrier	-0.5236444720067084	2790
2543	membrane	-0.864462255500257	2787
2755	romantic	0.7942480971105397	2786
3109	horn	-0.5133775467984378	2785
2744	venture	-0.6060022794408724	2782
3193	restoration	-0.5914557911455631	2777
2798	copper	-0.808144511654973	2776
3409	lion	-0.5727368770167232	2775
2675	reward	0.704851649235934	2771
3313	triple	-1.0172194838523865	2769
2702	clinical	0.5878138989210129	2760
3002	tobacco	-0.7002561641857028	2760
6114	treasury	-2.0901346066966653	2756
1884	opera	-0.6235869980882853	2751
2680	remainder	-0.7702375973749441	2751
5216	caribbean	-0.8102224499452859	2737
2672	succession	-0.7561649595154449	2734
2735	entrance	-0.7137817461043596	2733
2523	accurate	0.8464591650408693	2732
3297	aftermath	-0.8931468522641808	2722
4442	hurricane	-0.5662912388797849	2718
2649	monarchy	-1.1095828898251057	2715
1291	teaching	-0.6180868032388389	2710
2709	theoretical	0.6852002741652541	2709
2838	decree	-0.6696629521902651	2706
24988	twitter	0.9104339260375128	2705
2934	strain	-0.6941550791962072	2705
2670	signature	-0.6483270391581755	2699
2739	assessment	0.6886487726878839	2698
3049	sweep	-0.6200774931348859	2693
2983	tomb	-1.6019282024353745	2689
4579	globe	-0.5189831617753953	2687
2933	dish	-0.8315723147243261	2684
30280	buddhism	0.6589464652352035	2683
2844	inspiration	0.7764844461344182	2677
2657	literally	0.6044571595266461	2676
40246	seattle	0.5183131248923019	2668
2655	dynamic	1.3068088339641688	2666
2931	overseas	-0.6767831789329648	2665
2789	situate	-0.5792466974453419	2662
2725	collective	0.550406105350703	2661
2534	potentially	0.6394314324716106	2660
11094	earl	-0.6161690978333354	2658
2749	predominantly	-0.8270279723219573	2655
2704	artificial	1.266096840845421	2647
2737	grave	-0.8394550140947104	2633
41969	alaska	-0.5877384124323726	2628
2569	efficient	1.3509140860987827	2622
23415	nato	-0.5457644001580775	2621
2726	distinctive	-0.601098420098424	2620
2948	archaeological	-0.5648181415162981	2618
3438	mosque	-1.340657381340861	2617
3281	uncle	-0.8438848718069494	2614
4087	lane	-0.8167113515082747	2612
2801	stability	0.6382410521619022	2607
2915	craft	-0.5554906735196711	2601
2839	random	1.032747181598097	2592
3225	confuse	0.5743700766470283	2588
2731	outline	0.6089979964308441	2587
2748	intense	0.7202348280698061	2582
2935	monastery	-2.0158642996102567	2580
3114	landmark	-0.9834302235394716	2578
3698	grace	0.6534878794336691	2566
3041	sand	-0.6167138385935687	2562
3197	ultimate	1.0858580686617645	2554
2736	embrace	0.5281160739250481	2549
2577	legally	-0.8548164675012231	2549
2918	grandfather	-0.8058725111186504	2548
2922	feminist	1.1271392763592305	2543
3334	pole	-0.9567242201010232	2543
2632	inherit	-0.6380109726451337	2539
2871	commemorate	-0.7574107481632382	2534
2807	cognitive	1.0469758072867992	2529
2832	inscription	-1.0028578494966496	2522
3801	battalion	-1.5002183518372476	2522
2956	sovereign	-0.6014810912311077	2516
2988	migrant	-0.5731185220647603	2514
2866	emotion	1.0029073804616928	2508
3076	clock	-1.0446190041257069	2488
2939	migrate	-0.5811684741638601	2484
3090	retail	-0.5233809381024912	2481
3260	monarch	-1.4269716059789062	2478
7239	rose	-0.724946275819093	2469
3117	galaxy	-0.7048872391605983	2468
3044	isotope	-0.5362429586239159	2467
3149	borrow	-0.6077668920625001	2465
2783	suitable	0.8541611258406192	2464
3317	amateur	0.7744638477452099	2462
3012	dialogue	0.784835884347558	2460
2953	erect	-0.6714963559061289	2456
3057	pool	-0.5450176987797022	2453
3029	vowel	-0.8506277669221163	2452
2667	obligation	-0.7069671917706728	2446
3000	canon	-1.2963556873146445	2443
2879	earthquake	-0.5184658287325874	2439
2906	monk	-1.1127856667153535	2438
4301	cardinal	-0.5219800448976457	2436
2886	naturally	0.506540497764945	2435
3568	harvest	-1.07993235666072	2435
3304	happy	0.8595168214524165	2434
2815	denounce	0.7526646526239347	2433
3097	birthday	-0.5416878119576722	2427
2625	provider	-0.9046905967406929	2426
2720	cousin	-1.030178798828274	2426
45095	argentina	0.6309198113158345	2423
2914	react	0.9413655430544168	2411
3190	roof	-0.8855609080055729	2410
3008	awareness	0.6055009206756949	2407
3951	armenian	-0.9091733386740088	2407
3633	squadron	-1.076466039288789	2407
2950	instrumental	0.6845886879600585	2402
3580	fortune	-1.0992240123450756	2401
3252	plantation	-1.6978207044303415	2398
16099	greater	1.6025035155471414	2397
3802	millennium	-0.5244381212396547	2396
2943	editorial	0.7310618183691986	2391
3102	creator	0.8619259527768008	2390
3151	gang	-0.8405664672609419	2385
2884	aggressive	1.0511645092628896	2384
3320	mirror	-0.6319142633001321	2380
5685	delta	-0.825192091288045	2375
32792	morris	-0.7675465208012611	2374
2506	inch	-0.5980166625231504	2367
3617	dome	-0.9166972283273936	2366
4210	neighbour	-1.7570220971902015	2366
3066	cluster	-1.0476445551030338	2365
4697	unify	-0.5804338371381164	2362
4235	specimen	-0.8198353359475732	2353
5052	congressman	-0.5591563765192404	2352
3080	prohibition	-0.6105693257413805	2351
2888	excess	0.6543806267436594	2350
3397	garrison	-1.668256178498268	2349
2875	transaction	-0.5713817186187953	2345
4834	trophy	-1.0834975021425637	2343
6168	corp	-1.7068867241032422	2342
2900	syndrome	0.5479840892367065	2341
3496	frontier	-1.1615165835246444	2334
37003	napoleon	0.683097084518522	2329
3948	diamond	-0.7500027120113373	2328
3969	caucus	-0.956965552875772	2326
27791	wright	0.9969249051064252	2321
2824	substitute	0.5071026900550349	2321
3030	designer	0.8158083233283833	2319
3063	relocate	-1.085945631028153	2315
3572	archive	-1.3022660426795485	2311
2897	identification	0.5664416009094566	2310
3077	ruin	-0.6443613455630839	2310
3261	beautiful	1.1687596895499155	2296
2993	genome	-0.5891216122545302	2294
2971	rivalry	-0.8893916835077107	2292
2893	equally	0.7799875433556736	2290
5665	archbishop	-0.6259638163610362	2287
2908	acquisition	-0.7527878551045433	2283
3186	mutual	0.6797366957180202	2279
10410	capitol	-1.3107921900227666	2279
3367	protocol	-0.8784836379636545	2278
6263	strait	-1.3988184190820905	2271
3028	vulnerable	0.5050049684941769	2269
2977	extensively	-0.8018959710607305	2267
3565	cuisine	-1.124493736155273	2264
3807	ferry	-0.7970760392490774	2262
2865	accusation	0.5245665069669485	2255
2868	radar	-0.6165910493582487	2252
52976	gordon	0.7263799495121931	2246
19603	chamberlain	-0.6309218811802566	2242
3035	patron	-0.5650977992918342	2240
6462	arsenal	-1.1709260013885796	2236
2964	sheet	-1.0076452675275505	2233
3011	abstract	0.9872356373816727	2229
3417	weekend	-0.7602667727041991	2224
6495	abbey	-1.2634854265488684	2223
3050	healthy	1.4241587091237309	2221
3174	mature	0.6844917028211057	2220
3922	nurse	-0.5408881392795593	2220
3314	holder	-0.6177105074748397	2220
3152	remote	-0.5256856931373477	2219
3264	exploration	0.6905907611362636	2218
3852	fantasy	0.5420929091051221	2217
4099	harbour	-0.7237446142826229	2215
3373	sword	-0.933489662827924	2206
3118	burial	-0.5117791965603828	2201
3230	architectural	-0.500620775623247	2200
3126	quick	1.2644480503440718	2197
3453	biographer	0.6461957934079692	2197
3017	considerably	-0.5424895638134329	2197
3579	motivate	0.6637985110282898	2192
3081	truck	-0.5013120841467753	2189
3656	beauty	0.5803367972839624	2187
4427	wildlife	-0.5179142004344612	2182
3061	sensitive	0.9939080069307238	2181
3043	racism	0.5518125826492906	2180
3256	wooden	-0.917550704907626	2178
2947	clergy	-0.6248561268439516	2170
6044	metro	-1.1256331607000902	2167
3938	parade	-0.5581971609499305	2166
3137	explosion	0.6573852365836501	2159
3783	cinema	-0.5905083427205682	2157
2966	server	-1.293454654281959	2157
2991	disagree	0.7398266893578693	2154
2937	versus	0.714770031394437	2151
3059	merger	-0.6561468308791518	2150
53438	taiwan	0.8267728695645928	2149
3450	patrol	-0.5229205223731697	2144
2855	veto	-0.5778912631794809	2142
28147	beijing	0.6078835830994649	2130
57349	singapore	-0.5775089082599152	2128
63433	youtube	0.8616591810714453	2126
39056	perry	0.5271700409357436	2123
3192	ethical	0.9357971083372832	2119
3840	civic	0.5645820898935199	2119
3113	temporarily	-1.0226571643725038	2119
16327	trinity	0.540380222373642	2117
3092	attain	0.6633305685827509	2112
3144	ancestry	-0.7286777831614017	2106
4979	hell	0.6500432818429545	2105
3132	donor	-0.8471463546156883	2103
4111	prevention	0.8664733962505125	2099
3476	mild	1.2751174541190269	2095
3241	privacy	0.5746655722614378	2095
3145	realm	-1.2966644451953468	2090
38204	politics	1.0854298847261816	2087
2529	span	-0.5584820776712149	2083
3115	counterpart	-1.215902104275301	2080
3962	journalism	0.7204658127448056	2077
3484	cannon	-0.9144821416120976	2071
3161	fold	-0.5254128164233407	2067
3136	extinct	-0.5853291144594549	2066
3782	battlefield	-1.4550571236759424	2066
3509	sheep	-1.2526940144598484	2065
60600	palestine	0.8183292653411627	2063
45525	nevada	0.5914027278777212	2063
3869	embassy	-1.3943393817171454	2055
55797	ryan	0.5511365453712642	2053
50388	campbell	-0.7219178140512668	2051
3374	joke	0.714433841756545	2049
3023	admission	0.628825249383226	2048
3020	evaluate	0.8722389246104285	2041
3246	regain	-0.5254222301300615	2038
4258	elevate	0.6341105536557734	2035
3387	runner	0.5825277774711141	2033
3428	battleship	-1.0155692989937959	2033
2292	feeling	0.5313863484188914	2030
3239	cheap	0.723821778781712	2023
3342	constituent	-1.019545009592548	2023
4611	homeland	-1.4229433918371797	2018
3259	racist	1.1625911216251552	2012
3445	fascist	0.8060605659848079	2012
6936	villa	-1.800707953516394	2007
3682	autobiography	0.684040165389888	2004
3444	skull	-0.7454991017875727	2004
3325	intermediate	0.8318607375258579	2001
2804	mutation	0.5071349165518768	2001
3337	blind	0.7974034535000101	1997
3224	informal	0.8999295700341463	1996
40590	turner	0.9578675399534404	1995
3813	anthem	-0.7478293930180371	1991
3277	stake	-0.9119443190575112	1991
3916	epic	-0.5187144293449819	1990
3235	accuracy	0.7617036256124265	1985
3289	bulk	-0.6708913994953036	1982
19759	phoenix	-0.5902816747839097	1981
5817	populate	-0.6807558247819543	1978
3331	presentation	0.7884817172307521	1975
4933	hemisphere	-0.7445393815287389	1972
3199	analyst	0.5260633101570421	1966
3254	excessive	1.285707124276087	1964
11806	holocaust	0.6830392124829814	1964
3310	delegation	-1.2941658191848546	1963
3228	infinite	1.1962625300511718	1960
3459	corrupt	0.6534132638480514	1960
3173	hostile	0.6078740474767983	1959
52988	montana	0.5969567110296339	1958
4242	arch	-0.6723671238869429	1954
2656	proponent	0.6935618706047535	1949
3103	automatic	0.6254133898764849	1949
3286	enormous	0.6072140862233937	1946
3766	salvation	0.8860878457780927	1944
4378	palm	-0.5286683681188151	1941
3465	alphabet	-1.5513232136145234	1941
3893	rite	-1.0947272940538824	1940
14290	walker	0.6859654830768704	1939
3298	permanently	-1.1057443632744253	1935
50164	hoover	1.1244708530721257	1934
3205	graphic	1.1774900433374569	1932
3592	merit	0.5599553456995636	1931
4930	lodge	-0.6884702277602628	1930
4850	pink	0.7742327195592225	1922
3244	summary	0.5041468869894743	1914
2482	fraction	-0.570444036507979	1912
3503	noise	0.7908805764745921	1911
3526	geographical	-0.5610319906845689	1910
4116	petroleum	-0.6916184606961906	1902
3257	database	-0.5932701285928488	1900
3168	disability	0.9704924366378692	1891
3393	peaceful	0.7443535986240022	1889
3743	inland	-0.6993325361981988	1887
3195	punish	0.901713594328612	1886
23995	petersburg	-0.743976793717593	1886
4481	northwestern	-1.0618035539519042	1884
3214	finite	1.0286949622095565	1882
3506	constituency	-1.5130842369981108	1881
7302	confederation	-1.2612360179191455	1880
3339	sure	0.5627320965286344	1879
3250	determination	0.7128051265608519	1875
3287	unlikely	0.8550349846627796	1872
3386	monopoly	-0.7448360226117074	1872
3358	conceive	1.1280479424749499	1870
4749	communion	-0.6510469550266862	1870
3780	clerk	-0.6591152577893808	1870
3833	curriculum	-0.5331250792369246	1867
3499	wheat	-0.8676829160540365	1867
3366	harsh	0.6874690102413297	1864
3440	anxiety	0.7406898033805192	1861
3332	availability	0.5364684744272381	1858
3238	designation	-0.5971038616262376	1856
5606	rabbi	-0.5183100432623178	1851
4335	clinic	-1.1766427899710834	1847
3640	textile	-0.7626383397728205	1843
8396	lgbt	1.3332847077399492	1841
4260	outdoor	0.6541913999244571	1838
5017	crane	-0.7500747223384678	1833
3258	ratify	-0.68848781962879	1831
3635	chip	-0.7042168907355517	1829
3346	survivor	-0.8227211242774501	1829
16872	indo	-0.5917159481614362	1828
3396	privately	-0.6154355868347919	1828
3295	competitor	-0.8268382302485406	1828
24884	castro	0.7132998284942005	1827
5426	devastate	-0.8389861360192299	1825
3220	colonist	-0.7958112820051609	1821
3560	console	-0.5143066935706884	1820
3618	boycott	-0.518230237532407	1820
4305	southeastern	-1.0433825971267652	1815
3365	speculate	0.5148574814666063	1814
3324	installation	-0.7237108951667324	1811
56713	lenin	-0.5837291113566607	1810
3412	trademark	-0.6573606250240118	1809
3589	insight	0.6415755897760391	1806
3793	brick	-0.6490763002075255	1806
3577	critique	1.050027494697133	1803
3147	metre	-0.8815033502178267	1803
3211	logical	0.8560375785455108	1801
3675	parody	0.8593676970340312	1799
3605	airline	-1.4931091344915333	1798
5821	presbyterian	-0.5166951371356845	1797
5491	devil	0.5722240591421723	1796
4912	boil	0.5667924816370942	1796
56144	zhou	0.5106656108982861	1795
3746	stripe	-0.7545679099857807	1795
3727	strand	-0.9397564798127859	1795
3380	leftist	0.6098865689709783	1794
20391	friedrich	0.9119677678681909	1787
2882	chromosome	-0.9416130122262985	1785
3486	atmospheric	0.6390611951937899	1780
3478	tract	-0.7983539294218644	1779
33062	nancy	0.779377210419625	1776
3914	uranium	-0.9529592986218632	1775
3721	lease	-1.0590989131014794	1773
3569	nervous	0.5475360439158976	1772
3493	advertisement	0.5471479711122811	1769
4060	fortress	-1.7434162882273083	1768
3357	obvious	0.5224179277429357	1763
3315	unconstitutional	1.0692414906807244	1759
3521	impression	0.8769997082417831	1758
3381	morality	0.949024829082191	1756
3566	bankruptcy	-0.8075643057236448	1751
3512	subsidiary	-1.4049238592851907	1750
5288	impress	0.774497895501554	1749
3658	squad	-0.6658369619399309	1748
3665	literacy	0.5202886993065476	1746
3441	reproduction	0.8864082504878752	1744
3779	shoe	-0.5269849325995892	1741
3377	widow	-0.7316136409281171	1741
3422	truly	0.6968778264708817	1739
3649	alien	0.7050788062042557	1737
3725	toxic	0.5301101120421663	1733
3347	reliable	1.078252129023895	1732
7078	sultan	-1.0831003938801589	1732
3532	voluntary	0.9053523926995696	1730
3758	pleasure	1.1116207661107185	1729
3562	tribal	-1.1271149404346943	1728
3543	motivation	0.7640224517090246	1725
3468	accumulate	-0.6393915752414614	1724
4039	streak	-0.8590203543426469	1723
3541	guidance	0.7280207972507924	1722
3757	cure	0.8037044366355985	1721
3612	ecosystem	-0.6177205629646778	1719
3567	activism	0.5356017507147044	1718
4382	pale	0.5264744958840311	1711
28737	constantinople	-0.6378771597519517	1708
3745	kick	0.8719900902724476	1707
3932	consolidate	-1.0193341318517923	1707
3392	precedent	-0.7027796648908406	1705
3664	advocacy	1.2287484130356459	1702
6383	viking	-1.2890543430112302	1700
4186	deer	-0.5694376556202769	1699
3653	smooth	0.9439011251088232	1698
3838	corn	-0.5344430065597408	1698
3693	vacuum	0.5633256164146587	1696
6024	seminary	-1.5548383690547782	1696
3545	acre	-1.1268584751524031	1690
4475	northeastern	-1.162421600194648	1690
3581	mere	0.7772948298370466	1688
6786	baltic	-1.0776980783557522	1687
3483	ideological	0.7125195546541363	1684
3648	nationally	-0.5429515104624443	1684
4081	tier	-0.7912934860214591	1684
3676	endorsement	0.5452833231538534	1679
56901	rockefeller	-0.5933206879999489	1678
3411	effectiveness	0.6399608607171103	1675
48493	mccarthy	0.7762967371381819	1674
3842	drain	-0.7720209402614273	1674
3502	substantially	-0.9179162564687432	1674
3552	uncertain	0.7844985481351614	1672
3775	ease	0.6628619174007326	1672
2944	momentum	-0.6040553972125053	1672
3903	feast	-1.1719149369746449	1668
28369	alice	1.0889789811335504	1667
30107	aids	0.7465565493766917	1659
3336	guideline	-0.5387730430811644	1656
4577	pine	-0.6071617362031247	1656
5265	euro	-0.7665433008223772	1655
3651	helicopter	-0.5679530078778043	1651
3791	livestock	-0.9457873902283608	1651
3570	dramatically	-0.8284598800819367	1650
3781	occasional	0.6252785297110677	1647
4068	admire	0.5857581533491611	1641
8456	episcopal	-0.5220088216592558	1641
3510	complexity	0.6831683125346899	1640
3760	excellent	1.6676622396335006	1639
3540	cruiser	-0.8400213338318281	1638
4674	wash	-0.5742491756100208	1637
40952	stuart	0.7344528101384641	1633
3738	impeachment	0.682936466881074	1629
32386	franco	0.6280753118917346	1629
53248	vladimir	0.5343708505679388	1625
3829	terrain	-0.7259226739406586	1624
5553	bloc	-0.937710499856621	1621
6009	legion	-1.9432661936152729	1621
3379	elephant	-0.5765659949975088	1620
4549	prussian	-0.6213470031507313	1620
3508	dominance	-0.7624220784055069	1620
4154	carve	-0.5500424296478741	1618
3576	lineage	-1.7775009765755383	1617
3548	theorist	0.7928313195006922	1613
4015	interim	0.7865682442206889	1612
4644	silk	-0.8767296338046435	1612
3823	sailor	-0.6303476679895539	1611
3574	separately	-0.6399382026866078	1610
3715	acute	0.6736078294925392	1608
4346	apostle	-0.6817425563931465	1604
3882	gubernatorial	-0.7598148211836815	1604
3772	clan	-1.4893968463875351	1600
4714	dock	-1.1929502123966813	1594
4024	chick	-0.6898297793231905	1592
36100	putin	0.5019621204119176	1590
3805	closure	-0.6639299627859145	1587
3724	continuously	-0.8937742209527642	1587
3530	rejection	0.6539488979615271	1586
4661	banner	-0.727978135459125	1585
4054	crest	-0.6487168683670461	1582
4947	diocese	-2.351508163847029	1582
3625	detection	0.6706369677558541	1581
3593	persist	-0.5420526384841651	1581
5714	telegraph	-0.7710312332492322	1580
3405	notation	-0.5533326173317619	1577
3688	favorable	0.9253113279119134	1576
3636	default	-0.5782618294470012	1574
3637	collectively	0.5663485866971314	1571
3582	deliberately	0.515543935180176	1570
3609	necessity	0.700414901599288	1569
6912	trans	0.5630562121514231	1569
3561	intensity	0.5771675820433302	1567
5144	sheriff	-0.8442702000029385	1567
3891	aesthetic	0.7826729142107071	1564
3470	terminology	-0.5556772546842694	1564
4077	hymn	-0.7067877727095038	1564
3507	evaluation	1.035581421921961	1563
6189	affordable	0.9919327832758428	1563
3669	minimal	0.8427862869866658	1563
3959	extraordinary	1.5689339382806793	1562
3855	echo	0.9404602333670482	1561
4131	flash	0.6594361133902567	1559
12899	confederacy	-1.4836861244402826	1558
5340	semitic	0.6798889595083892	1557
4594	sanctuary	-0.6440472565591335	1557
3573	incentive	0.6649046950042248	1552
7355	princess	-1.1707980220671743	1552
7343	baron	-0.8475865991786122	1550
3819	extant	-1.1032042179722341	1549
23303	sicily	-0.9973181209061296	1543
3728	socially	0.577145628631115	1542
3811	warship	-1.37111702025868	1542
3578	differential	0.6299613646697253	1540
4133	reactor	-0.7972188349813223	1539
52113	romney	0.9185199667699636	1537
8368	grove	-1.0689022939186543	1536
4004	demolish	-0.5894382223486899	1534
4934	falcon	-0.7537037505535409	1534
3732	accordingly	0.67543703422416	1532
3851	sibling	-1.0698150405660272	1531
5135	strange	1.3358287372248014	1528
4046	auction	-0.7048032744787633	1528
4071	pocket	-1.0279531003907325	1528
4367	fraternity	-1.0557050451170653	1528
4772	recreation	0.964943897910416	1526
4030	dissolution	-0.750100085278973	1526
4031	populous	-0.6778114192420617	1524
3929	knock	0.7334039595443755	1522
8504	enlightenment	1.287482307292521	1520
3533	optical	0.5606476189568639	1520
4062	rough	1.0096224881708622	1517
18037	gore	0.53127457521623	1515
63947	nigeria	-0.7648896535392851	1515
6483	plateau	-1.1533734160475433	1515
3704	explicit	0.9431570318411104	1512
