word,score,freq
fails,0.0,821
riches,0.0,122
welcoming,0.0,77
gambling,0.0,902
seeker,0.0,34
barest,0.0,13
starting,0.0,1151
uncertain,0.7981043631520055,279
abound,0.0,127
comers,0.0,43
curiosity,0.0,133
disillusioned,0.0,88
checked,0.486084543852714,193
revealing,0.7928587733701246,371
contacting,0.0,35
heirs,0.49406246467402226,121
unclaimed,0.3081729495148117,25
imitators,0.4315070638142286,57
pitch,0.5214464378101762,206
lists,0.45769284245015207,565
missing,0.0,650
swamped,0.44940456615065927,38
contains,0.36727043588584474,724
investigator,0.0,136
promotional,0.5295714552091253,118
bahamas,0.6168357530995631,113
strictly,0.7066060730277571,477
lowbrow,0.2724076801114748,23
enticing,0.37396063564949517,36
lazy,0.0,142
revealed,0.0,822
coin,0.5542396391901006,794
caveat,0.0,79
emptor,0.41913598866054613,22
conclude,0.0,674
housekeeping,0.45405483242388717,22
dose,0.0,413
backers,0.0,168
skousen,0.0,77
finance,0.7395403446989346,1471
forecasts,0.0,172
interpretation,0.42286165751213617,735
rock,0.7137671961471725,1395
solid,0.0,563
introductions,0.7918108960717058,25
heathen,0.604157227765022,16
convert,0.0,319
unconvinced,0.0,20
roommates,0.0,18
evangelical,0.0,182
pact,0.6627527140484567,257
revolved,0.3182322411346222,25
disseminating,0.0,37
tracts,0.0,122
zealot,0.9580916094432196,23
tract,0.8754652338829833,128
incendiary,0.8523137359511599,45
graphic,0.850605076339423,203
images,0.8950655943451458,824
jesus,0.897465150771101,242
colorfully,0.0,20
blade,0.0,71
tales,0.2121490085065535,383
sinners,0.7454372941064159,21
depicted,0.0,233
conversion,0.0,299
narratives,0.0,123
protagonist,0.782995294621532,141
accepting,0.0,427
cafeteria,0.17425777317617244,68
sandwich,0.0,71
circulate,0.0,77
stumble,0.5266274568432746,58
pamphlet,0.9458343678584339,174
explained,0.5709894655410133,1269
atmosphere,0.6443696172581639,562
nudge,0.3900407049158787,70
walk,0.0,718
conversions,0.0,72
accidents,0.0,425
undergirds,0.0,19
outreach,0.0,72
soul,0.0,522
finality,0.663250054404497,24
chodorov,0.718848203798422,40
valiantly,0.20763265536361658,17
vainly,0.0,29
strove,0.0,30
root,0.0,540
scales,0.0,118
drop,0.0,1084
clark,0.7974147887877987,504
terrifying,0.45857817483176766,148
cold,0.0,1451
smallest,0.751968315058042,118
quiz,0.5818231809805615,31
originated,0.0,185
nolan,0.8445840305242118,110
humorist,0.3620042639702104,25
persuaded,0.7930678119114265,292
sheldon,0.6048778546618724,71
richman,0.4610465737269724,39
all,0.5528307394493399,8
unplanned,0.0,66
encounters,0.48493187281718114,230
writings,0.0,529
ayn,0.0,991
heinlein,0.28047633232300573,381
anton,0.5326480477683038,37
wilson,0.8144854611948501,1301
serfdom,0.0,154
bookstore,0.49619485018536363,177
unsolicited,0.5867401205125344,55
catalogs,0.2266164850410626,40
bookish,0.8771715673074112,14
accident,0.4277615372434611,714
belonged,0.0,124
forgot,0.0,113
randomly,0.4845188755580447,117
stacked,0.7740787414107618,91
shelves,0.9365330324445635,172
periodically,0.0,144
appealed,0.0,265
adolescent,0.4767368564986516,152
vague,0.0,498
heartless,0.5908075341907069,52
impression,0.39208310579041195,503
dispelled,0.0,20
jacket,0.0,142
stares,0.4036046086056899,32
pencil,0.24545851472124602,42
convincingly,0.1694801752414933,160
refute,0.0,119
conventional,0.0,1391
wisdom,0.0,1008
hometown,0.0,119
friedmans,0.0,39
pondering,0.0,63
anarcho,0.12668390001880672,222
ironically,0.0,432
undergraduate,0.5103651921795217,158
alma,0.6108559791724645,32
mater,0.43609164915119647,28
ran,0.5970411661695204,1227
abounded,0.4144467030784005,18
somehow,0.4115093048489563,1002
escaped,0.6837647197262541,234
boil,0.0,52
improvements,0.8581835182514277,502
additions,0.0,73
somewhere,0.7410416536598913,683
celebration,0.0,239
seller,0.0,256
bin,0.3675556262784175,253
effecting,0.7048524028003371,26
converts,0.7536716217742271,98
albeit,0.24485361922189636,292
pagan,0.0,68
tribes,0.5012102743585988,260
score,0.8220045863038189,468
curve,0.7887284263846702,275
pariah,0.6783429993953082,38
touchstones,0.6703986509155448,15
employs,0.36214170288434,176
founders,0.7780852892597009,339
foundational,0.9297927731816633,49
introduction,0.8374913215237599,658
colleagues,0.3906547724812429,925
peek,0.5767845724566317,58
logic,0.5436530562788046,1023
purer,0.45599974661752174,19
uncompromising,0.0,90
fond,0.0,137
spirit,0.0,967
chapter,0.0,1267
spit,0.0,60
drink,0.0,642
assertions,0.0,223
richer,0.0,330
painted,0.0,215
colors,0.49256846699328616,206
extols,0.0,14
elk,0.7636648079354638,69
moose,0.0,26
boy,0.8096611483849585,1021
scouts,0.282054398967481,82
pta,0.3127500116992922,40
minding,0.0,27
elaborated,0.13414121250839878,64
stark,0.30126521311613697,224
thou,0.0,107
shalt,0.4313462291442468,56
initiate,0.0,179
deceive,0.834149002453719,42
defraud,0.0,35
mindful,0.07402616765032252,46
inalienable,0.5135519045180746,94
lone,0.3457276126355017,190
permitted,0.24259719561825738,720
eat,0.6895113499774307,759
dance,0.7707742938684324,348
pray,0.7312662593033251,77
chant,0.22851716907864195,49
contemplate,0.0,129
moon,0.2620938555015135,605
proscriptions,0.0,12
moments,0.0,410
curiously,0.0,139
bloodless,0.0,25
stretches,0.0,85
flesh,0.0,188
skeleton,0.515883013660961,38
arrived,0.0,750
breathing,0.1484040052643477,159
dimensional,0.0,98
apologia,0.0,22
sketch,0.0,84
philosophizing,0.0,25
image,0.2671953191114857,1150
owe,0.6407469210162718,298
framing,0.47820102840047507,76
begs,0.6234061667551707,57
urgent,0.0,217
locked,0.6129368584046576,405
ivory,0.6556682568641479,105
tower,0.7952804393827597,283
supercomputer,0.9584764782039034,18
generating,0.6150204664706472,309
theorems,0.3346854810849203,25
abstract,0.5105562166435961,413
damaging,0.5506890937953308,278
alludes,0.243916074517808,37
jefferson,0.0,711
madison,0.8038779012527807,426
invocation,0.71026923732843,52
fearful,0.7075930626108716,172
natives,0.7317994420551556,196
ahistorical,0.36404889905989796,17
inconsequential,0.0,35
overreaching,0.0,63
hundred,0.0,793
fifty,0.7726730789851293,186
criminals,0.8323024365632542,931
fires,0.7582048699662507,251
nostalgia,0.6644328732361248,215
couple,0.30204862302315033,1528
slavery,0.5097639401369605,1009
foremost,0.5618188202333425,238
affecting,0.8236182982012445,227
casts,0.9497997105882535,156
biblical,0.0,147
variously,0.0,37
liberalism,0.0,1062
centralized,0.09166286294502832,455
warring,0.8625688738781662,70
fuller,0.49436814723779504,115
continuity,0.17030211793646596,99
relevance,0.16646622319244997,223
trivial,0.8641878214806495,296
contested,0.15860385748329417,126
detachment,0.22815148685081696,60
woo,0.5351706179609661,58
suspicious,0.33174379881361915,378
remembrance,0.5941055922626708,19
tend,0.3469019860533667,1859
sniff,0.1972858856567428,44
passions,0.0,145
implicit,0.4765800468080751,391
attractive,0.0,663
eminently,0.0,104
readable,0.6394423786388723,147
encyclopedic,0.19978707057938822,31
tends,0.0,572
float,0.0,78
revels,0.9145231050887817,18
chock,0.6472748036424215,37
sudden,0.5793465011468909,426
song,0.8303462734098586,529
lyric,0.445530907200841,17
dana,0.0,76
rohrabacher,0.0,31
hints,0.0,141
fades,0.5261957373395928,43
roots,0.20477593322713278,602
summaries,0.8704301480564369,46
impulse,0.46944059363181695,254
philosophies,0.46247305897109076,102
nods,0.3242619931122025,30
precursors,0.288213730909542,52
greece,0.3387099898920888,206
rome,0.2230893915325227,229
transforms,0.23214602153713293,41
boilerplate,0.12568435032788838,31
cogent,0.0,76
convincing,0.10568746019196523,515
toleration,0.4814989408070726,68
revolutions,0.6372279937258746,205
classical,0.0,957
kidnapped,0.0,64
sect,0.0,58
paine,0.0,194
minimal,0.5282613562843912,497
poet,0.7768687840338907,231
treatise,0.0,112
summary,0.0,305
underscoring,0.0,30
consistency,0.4650801242324822,156
distance,0.0,806
voltaire,0.6426817956431156,47
description,0.0,610
london,0.0,1213
illustrate,0.0,346
there,0.34031647619351696,6
jew,0.8762075959178692,95
assemblies,0.5439735717642527,35
synagogue,0.7814429936318038,32
church,0.4739814755645072,1887
wait,0.8334571647317919,965
pedigree,0.0,57
inclined,0.0,370
socialism,0.0,1615
threats,0.0,919
creeping,0.8093665969413859,120
unconvincing,0.0,69
desires,0.0,406
participants,0.0,637
walked,0.0,351
teller,0.0,173
stone,0.3616576042464434,749
collected,0.416272248020893,542
taxi,0.0,406
approached,0.8599465363851416,277
clerk,0.0,176
keys,0.0,177
wonders,0.0,377
worldwide,0.0,579
discussions,0.0,508
utilitarianism,0.0,92
underscores,0.0,97
utopianism,0.5207538782887831,66
properly,0.4227088122727709,777
memorably,0.0,34
wounds,0.6347050384998634,76
leaps,0.829792421212374,71
beat,0.8419735798738628,811
popper,0.8097809511415738,80
heaven,0.5173482075112089,267
invariably,0.7763125014182783,283
prescribes,0.5084219400556056,37
infidels,0.8352235035496046,22
illustrates,0.0,353
metaphor,0.6402890116360677,257
infinite,0.0,167
creed,0.7722081077114368,106
forsake,0.6151239219574852,14
religions,0.7232527839412033,169
replaces,0.0,77
sword,0.0,124
suasion,0.4796065874374832,15
backdrop,0.0,130
letting,0.32787867589515785,650
minimizing,0.6562363718408315,92
diversity,0.3530642134886821,770
pagans,0.7481355953564903,35
fold,0.577757435250406,155
award,0.8371158619798311,607
jim,0.8257519913445351,953
amusing,0.0,161
detailing,0.6330591049832102,142
hapless,0.0,134
antics,0.15548511449299596,62
perennial,0.0,130
baseball,0.0,609
finished,0.4547151766882838,448
quipped,0.2501513458891427,44
intervening,0.3360008730595408,115
solved,0.0,329
blues,0.0,180
counterpart,0.5887935898486244,169
fashion,0.0,718
tale,0.3418856141654953,672
lay,0.0,612
ruins,0.0,96
vanquished,0.7483365971445882,45
mankind,0.0,382
grotesque,0.8209488344715813,104
holocaust,0.21442401511111722,189
shaken,0.8330534595230702,90
decimated,0.45152972019489257,45
regions,0.33235424371321776,304
output,0.0,588
erased,0.0,53
male,0.35508320374944624,1133
countryside,0.28147381154973633,157
tidal,0.0,47
immigrants,0.0,1770
nazis,0.4921808085666062,306
immense,0.0,265
shocking,0.0,286
postwar,0.0,372
devastation,0.0,79
loose,0.0,398
financed,0.0,531
colossal,0.8970250403203509,80
accommodate,0.0,303
rampant,0.0,204
screws,0.602583966321806,37
tightened,0.6433945648097655,75
resultant,0.40726244727418454,42
gestapo,0.0,47
marketeers,0.38907671490657736,91
evade,0.7564615238179591,173
fascism,0.6370272275784703,318
liquidity,0.5086956582331827,210
allied,0.48673640457377354,232
forestall,0.6528853815109579,56
realignment,0.0,43
slapped,0.0,90
extensive,0.8083511307035522,805
disappeared,0.45055392061938077,300
misallocation,0.7279723814221626,33
zoomed,0.14182559414415957,15
desperately,0.5289254432630879,296
shelter,0.9060631651092789,374
stupendous,0.8875608887005103,20
gap,0.7201296428937424,724
currency,0.0,1481
ensued,0.0,55
resorted,0.0,77
barter,0.0,135
exodus,0.9245341341842165,98
weekends,0.0,94
dwellers,0.0,92
flocked,0.370477877225904,39
farmers,0.0,1547
walter,0.4863563673472588,665
summed,0.0,193
sufficiency,0.0,109
incompatible,0.37483287684824135,196
primitive,0.0,258
formula,0.7265561660371914,503
loot,0.0,83
wilhelm,0.0,39
relates,0.0,181
victors,0.5589888500205881,36
russia,0.0,1789
zones,0.0,499
afflicted,0.6493662180364569,82
acute,0.0,181
disarray,0.0,52
vengeance,0.0,106
reformist,0.22720892597796732,76
zeal,0.3048355597215942,181
bewilderment,0.12278664057638772,18
consensus,0.34527568102317874,770
thorough,0.4571328806881003,274
farrell,0.7742004960760063,65
studs,0.893264172966713,14
contraband,0.6702351036395657,118
administer,0.0,187
patchwork,0.6400466902663664,72
assortment,0.6594604899556128,79
allocation,0.7205229131085243,320
rationing,0.8887528489673955,223
mechanism,0.0,509
rationed,0.0,52
allotment,0.0,28
calories,0.6854371869480975,177
erhard,0.0,34
mending,0.0,15
prevailing,0.0,357
exhaustion,0.0,61
disruption,0.44047641737690035,174
clinging,0.5064267331273209,38
tenaciously,0.7739974669529628,20
tormented,0.7602342712825516,36
hunger,0.3727149204081596,222
exasperated,0.868720215015244,45
roared,0.0,22
councils,0.8624407117914312,133
suppressed,0.0,162
mirroring,0.47154540547613905,15
flare,0.6079138839878336,24
haze,0.0,23
predominant,0.6170633954866735,64
favored,0.1651415388168201,676
revitalized,0.0,37
anarchic,0.0,69
ideologue,0.0,61
decontrol,0.0,159
ineffectual,0.0,60
spokesman,0.0,643
reconstruction,0.0,189
imperative,0.7103538131426098,162
fiscal,0.7694211906055691,1741
popularity,0.5599352381204266,469
expansionary,0.5320545629045924,27
tone,0.0,492
dark,0.1561691151896919,807
hitler,0.38372875415909774,654
epoch,0.0,67
resistance,0.0,932
included,0.0,1945
alfred,0.47506189578640357,225
muller,0.45892671551458925,30
constructed,0.0,323
comprehensive,0.0,781
doctrines,0.0,171
socially,0.46548456700021335,536
translation,0.410026825790844,165
totalitarianism,0.4467487003708906,229
guarded,0.4398623031844935,98
tyranny,0.673573511099795,528
espoused,0.0,80
incentives,0.6983061051728283,1227
efficiencies,0.7066482183846934,59
freedoms,0.8773563822941347,468
redistribution,0.734251359712998,308
taxation,0.6094317882125238,1064
insistent,0.436998857229397,49
disincentives,0.6257465584329834,44
precise,0.8356904644614365,348
format,0.5544398912671585,228
prerequisite,0.19659553927322215,74
sanity,0.37722580273537226,116
restore,0.30053871184646425,473
agent,0.0,899
integrates,0.0,21
repressed,0.20653415138005,63
repression,0.0,301
directing,0.36026524124500847,137
monetarist,0.1750682602309416,85
rebuilding,0.5034932799878568,145
charity,0.09592462655832983,399
absurd,0.631040873245341,574
unnecessary,0.127253590428131,525
accrue,0.19747694499982027,53
stable,0.35486040660491347,584
advanced,0.0,895
exporting,0.45415666372751323,99
logical,0.0,585
bureaucratization,0.0,24
overseers,0.0,35
propounded,0.0,32
deflation,0.0,206
drastic,0.0,217
capable,0.0,855
adding,0.757101235588744,760
tireless,0.6017242199191306,55
sheer,0.6116228188401747,334
prominence,0.597181514793416,144
devaluation,0.0,120
amounted,0.9477724994800865,198
enunciated,0.8429038047764613,35
entail,0.8886479941085219,129
launch,0.9187396551896291,812
freed,0.5681936468703946,310
ensuing,0.9142373973735629,151
dramatic,0.939373626037393,1006
permission,0.8956839883663305,752
definite,0.20495396620629677,151
alter,0.0,346
remove,0.0,831
clay,0.9285124553457923,122
exponents,0.6321658431767989,26
inertia,0.0,93
supervision,0.0,230
andre,0.0,59
eye,0.08091419548031327,1020
display,0.0,611
factories,0.0,430
eve,0.3605302376525005,196
germans,0.0,329
mirrored,0.0,37
looked,0.0,1281
hopefully,0.8169023470089379,183
delicate,0.0,106
excepting,0.0,23
iron,0.3912630002596866,437
gradually,0.23060228523807139,488
technical,0.0,1022
rents,0.5571819721242944,297
gravity,0.23053769414961411,169
restriction,0.0,265
legislated,0.0,63
shortages,0.4732629006071263,405
surest,0.0,33
curtail,0.2591119475356605,127
reap,0.3271248187676897,115
rewards,0.0,357
additionally,0.6869449335531648,101
senseless,0.0,78
gyrations,0.2890800342962791,15
commenting,0.38444236323244046,114
gordon,0.13756801377505895,438
noted,0.0,2330
frustrate,0.780869134889743,33
analysts,0.2974346828138758,497
paint,0.8767564046405626,298
harsh,0.7573878677839632,468
expenditures,0.0,608
subsidies,0.0,1955
shifted,0.0,374
brackets,0.2244403569250146,116
pursued,0.5862554383717729,317
harshness,0.0,18
accomplishment,0.028681652185457523,190
skyrocketed,0.0,82
restored,0.0,207
steadily,0.6773199780547725,372
instantaneous,0.0,38
keynesian,0.650491832633999,394
diagnose,0.22527650595682833,59
insufficient,0.9111397677741475,197
theorized,0.0,33
fueled,0.0,277
basically,0.6944898592302982,973
stream,0.0,345
flowing,0.0,167
refugees,0.0,444
deutsche,0.0,24
boast,0.0,110
eden,0.07274680003820871,76
superfluous,0.0,75
realm,0.0,430
macroeconomics,0.6681874216432191,59
ideologues,0.0,132
sustained,0.0,412
stimulants,0.7346894914129796,24
geared,0.7627427702069235,97
feasibility,0.0,95
interventionist,0.0,260
instituted,0.0,198
badly,0.6063327316221592,497
mismanaged,0.6074860317183987,38
extinguished,0.8469985104605507,30
deflationary,0.0,58
manipulations,0.7180136944359337,51
delays,0.5402581409107711,275
tuning,0.639448234672712,63
mythical,0.1370215343458703,59
flies,0.29082113779701396,134
keynesianism,0.2190310719117675,45
concentrates,0.0,70
remarked,0.0,172
administered,0.0,270
ignorant,0.0,306
slap,0.0,115
respective,0.0,185
comparison,0.18306420568716558,752
bastard,0.4152718851446825,44
formulas,0.0,89
budgets,0.9893389893928328,516
endowed,0.0,74
proviso,0.27732455739551015,47
insignificant,0.4468918632376896,112
obstacle,0.0,245
bodies,0.28643477834051145,662
crippling,0.32903078068401415,89
inflations,0.0,37
foreclosing,0.07497664481607728,13
wondered,0.5455038375089728,230
stimulus,0.28350601230559624,561
miraculously,0.0,41
simplest,0.8587263531105729,93
saving,0.37269966553298933,900
overtime,0.7290072490674988,121
liberally,0.4437409741318798,45
savers,0.24689218139451047,62
plow,0.0,47
laborers,0.0,129
motives,0.08031850602531984,388
soaring,0.0,164
annum,0.0,40
differently,0.20631083583912294,411
concocted,0.06906386397959866,74
predictions,0.0,473
centrally,0.0,121
scenario,0.0,601
submitted,0.5606045246096153,358
revised,0.6599981229030644,290
original,0.7345701948190663,2050
agriculture,0.704385749024598,906
returned,0.0,800
pre,0.0,1144
approximate,0.23927608849440213,44
resumed,0.46262711372862697,61
earn,0.5730941550160967,757
hemisphere,0.5268730634058139,98
dealt,0.0,384
kindly,0.6096955136692271,93
averaged,0.0,176
compiled,0.0,186
institutes,0.0,153
regained,0.6141943093526334,53
achieve,0.0,1277
goals,0.738459669074913,1340
korean,0.0,404
foresight,0.0,68
outperform,0.0,44
extrapolating,0.0,25
stimuli,0.7433397343111241,55
adjusting,0.8289817044429366,133
successfully,0.7064796024343527,787
slower,0.0,131
necessitate,0.0,24
surpass,0.2949836835601741,45
hence,0.0,1018
nonmarket,0.419581544534811,32
optimistic,0.0,552
legitimacy,0.37151271328867796,336
individualistic,0.44665293229423814,157
implied,0.0,285
maximum,0.0,728
imaginative,0.3642675168593419,187
invest,0.1445509414716956,697
capitalists,0.0,407
perform,0.3996290532631475,628
serves,0.30241128660478644,644
forceful,0.0,97
methodology,0.0,200
mistakenly,0.6574677014178351,146
disregard,0.4858363928580075,195
spirited,0.44225148473050996,184
aspirations,0.6342116336928095,155
entrepreneurial,0.7624301735778368,434
zest,0.7298647605255186,16
laborious,0.5173938344707368,18
shame,0.6510773756448085,328
courageous,0.4962803156806857,127
medal,0.6471829383384797,67
credentials,0.4706182063153753,258
vanguard,0.0791607414688033,80
arose,0.0,250
chains,0.29086125140980035,335
refreshing,0.21708745955251035,173
hazlett,0.165311023887256,343
commentary,0.43312767738765406,451
extremism,0.0,102
moderation,0.768734504730544,164
virtue,0.0,869
nomination,0.5255614018378814,694
escape,0.45749551494880975,818
necessity,0.748976508446953,570
elliot,0.7157712591910931,62
richardson,0.6068169387402325,162
nato,0.0,500
warsaw,0.4953735281126769,100
hordes,0.6777019305628722,68
tanks,0.0,420
lethal,0.2942377258695647,274
ammunition,0.5159510916454113,200
aggression,0.0,413
unattractive,0.0,52
renowned,0.30251729458072923,100
stephen,0.0,655
scholastic,0.5854956591224125,47
aptitude,0.44399182300278456,42
mathematics,0.4668309838534713,169
placing,0.14328923725069076,324
respectively,0.0,307
dean,0.0,488
admissions,0.5988605358900279,273
conned,0.0,12
deluded,0.3552836528784823,48
voices,0.0,415
mac,0.0,213
bride,0.0,45
chamberlain,0.0,165
naacp,0.973822309938373,148
boycott,0.0,209
port,0.0,290
gibson,0.11611850418541118,123
mississippi,0.0,502
twelve,0.0,171
sued,0.0,553
wrongfully,0.0,41
awarded,0.5844437241685596,311
threatens,0.0,323
deadline,0.0,267
coerce,0.9658333696097667,91
discrimination,0.6580567994403299,1249
perish,0.0,51
ministers,0.0,187
declare,0.6316924927927361,477
bombers,0.0,105
bomber,0.0,111
hanoi,0.36612989573185206,49
dock,0.759411910013396,45
answering,0.7670162256305305,164
ratified,0.7884633389789857,121
dread,0.2747991281040105,95
smut,0.2596489496115573,47
acquiring,0.12171117805637777,132
monopolistic,0.19463473920702618,160
porn,0.35036323477806697,483
preserve,0.31271479767747984,673
israel,0.0,797
interior,0.37085046411628414,399
ministry,0.0,376
arabs,0.0,204
outnumber,0.0,63
jews,0.0,630
stricter,0.0,170
farm,0.0,1435
fertile,0.0,107
desert,0.0,452
smallpox,0.5547721669202373,35
infected,0.37593160510798135,235
blankets,0.10549657974375297,29
dept,0.0,73
undercover,0.0,188
narcotics,0.0,304
handled,0.9284754005087212,321
conviction,0.0,752
informs,0.21497693429929782,131
expenses,0.0,670
wildlife,0.2575830399031035,465
refuge,0.35004522267287586,165
advised,0.0,352
designating,0.8152654255129077,20
alaska,0.8301976942762324,579
stroke,0.0,105
pen,0.9767792284797082,246
continental,0.4630236100165412,239
tricky,0.13495240925310356,154
unseat,0.0,30
deserved,0.0,212
panama,0.0,225
canal,0.0,375
rolling,0.20985202747718845,460
gary,0.0,627
granddaddy,0.0,15
domination,0.0,180
storm,0.5225413635524633,385
sid,0.0,30
meier,0.631135246608696,36
crafted,0.8284238442520298,168
lecturing,0.0,52
players,0.0,923
nerve,0.0,152
grow,0.0,1394
succeed,0.3617016367778239,706
conquest,0.8525075516955857,236
melting,0.0,98
polar,0.0,64
caps,0.7464471355160104,192
flooding,0.4081357497687419,103
destroying,0.6545793779526945,410
hopeless,0.0,156
nuclear,0.0,2859
speculative,0.32436120579563976,234
seasteading,0.0,102
thrive,0.0,166
maximize,0.0,262
implementation,0.0,338
boosting,0.8047627060097899,162
selecting,0.0,127
brad,0.32890048590147364,94
obstructed,0.0,25
backbone,0.538288106363716,81
thirds,0.0,552
generate,0.0,643
gross,0.0,877
sba,0.0,118
assist,0.0,259
promotes,0.18873852736841013,188
denying,0.806444540871118,400
insist,0.0,561
loan,0.0,1165
commitments,0.0,307
tenths,0.16105503902882207,50
beneficiaries,0.0,355
receiving,0.5101469063538753,729
assistance,0.0,951
beneficiary,0.42892754587845777,108
guaranteed,0.44326255184736973,636
tighten,0.0,74
qualifications,0.0,164
picks,0.3530869493930863,123
persistence,0.0,104
requests,0.0,429
securing,0.0,161
receives,0.44004182460337044,316
institutional,0.2907859445194671,521
survey,0.0,1538
federation,0.0,377
relied,0.0,348
earnings,0.608380777276656,717
shielding,0.24096880693642908,50
duplicates,0.3824023903524833,13
consultants,0.0,193
surveyed,0.0,247
outposts,0.0,22
marroquin,0.0,18
guatemala,0.0,159
lobby,0.0,566
finest,0.38479205886405954,177
collections,0.7828027368255452,167
mrs,0.2063431948185243,429
invited,0.0,465
diplomas,0.0,48
graduating,0.0,93
manuel,0.12057487994785464,131
engineer,0.0,434
underdeveloped,0.046939578836759255,101
soil,0.0,419
curricula,0.0,92
degrees,0.392649636911633,488
architecture,0.0,233
ratio,0.36451851255016554,429
solicited,0.2098350843755377,48
complimentary,0.44432602429616763,33
referred,0.31589792063870337,541
rochelle,0.0,47
confusion,0.0,465
intend,0.21854036267545926,261
solidly,0.0,97
remember,0.0,1422
intellectually,0.0,232
antipathy,0.0,83
inconsistencies,0.3560201216154058,97
accidental,0.3740495528273355,176
recruits,0.0,112
poles,0.33929267972572863,145
contradiction,0.08390232415572252,316
resisters,0.29641603317301785,50
barricades,0.0,53
sixth,0.0,256
nonlibertarians,0.0,31
dismiss,0.672288639814,360
nutty,0.0,39
incorporated,0.0,232
charter,0.7400597460313604,715
liaison,0.3927992720061965,75
patrol,0.5876160145528119,426
patrolmen,0.24892219429413345,19
derives,0.0,152
buys,0.0,298
specifications,0.6904114744775315,70
worthless,0.42613337298139314,195
sheriff,0.8999137198690627,445
arrangement,0.39872610508543427,463
hiring,0.0,608
sheriffs,0.4562243278291154,43
constabulary,0.0,15
sells,0.0,370
franchise,0.30940095620923286,392
hunting,0.0,391
unrest,0.0,164
ferguson,0.0,282
racially,0.6066332353629996,176
tinged,0.55238222808738,37
anger,0.3612834244493485,428
jury,0.0,1246
indict,0.4670895281838005,80
shot,0.16793082768341674,1339
labored,0.0,56
reacting,0.0,105
trip,0.0,760
visit,0.0,879
gather,0.0,273
whisper,0.5788608198164745,36
secured,0.2664421069929095,207
conventions,0.0,236
con,0.0,264
encompasses,0.0,86
wrestling,0.0,113
steamy,0.0,13
subculture,0.8049228322996471,93
communicated,0.0,61
pristine,0.0,68
nonsense,0.0,450
visionary,0.0,106
opponent,0.0,415
squeezing,0.4694740847438728,47
tangential,0.0,29
cute,0.9070746589577194,82
formats,0.0,53
pithy,0.6002468244462863,31
olympic,0.0,193
boxing,0.3292833651089855,44
blows,0.7364796186018782,118
knockout,0.6048598944585625,16
punch,0.0,173
bout,0.2679769587514319,39
maine,0.0,334
branded,0.0,119
dodger,0.4785171357708191,23
loyalty,0.0,296
bushes,0.28379809465094036,33
wad,0.0,19
dodged,0.7890207406400477,30
duties,0.5851535523753337,422
genre,0.8913773166524821,435
pow,0.8816114910968347,31
spin,0.0,296
totals,0.8195996136141925,102
reversed,0.9112168981462224,350
residential,0.0,448
gladly,0.7979684524371298,77
sport,0.5267824072947813,296
zip,0.5551746438816,86
thousand,0.6509105888680142,689
household,0.4389073075362762,533
motivates,0.326179952666978,51
understands,0.7871026333665092,289
metaphysics,0.7942220042405068,102
bumper,0.5539692899035031,157
stickers,0.7091352677968465,101
mystified,0.31053024087078696,19
scoring,0.0,91
fun,0.211737771506353,871
viewing,0.0,245
atlanta,0.49578648268827386,443
abuzz,0.0,15
excited,0.28966903120795845,235
hormones,0.0,74
lowe,0.20873364063091973,52
blasted,0.0,125
willie,0.0,119
horton,0.18800570753517823,49
cambridge,0.0,335
managing,0.5048365390399332,428
bearer,0.0,106
swung,0.0,47
denounced,0.1430229303420759,350
background,0.0,952
rapist,0.3098090573981633,66
murderer,0.5290266740107572,169
african,0.0,1365
ancestry,0.49889482773007315,66
dueling,0.0,39
touch,0.6668459138003882,617
elitist,0.7954048798903515,138
everyday,0.6160462098993635,326
murderers,0.604641688957418,176
civilians,0.5296684647416028,301
belittle,0.0,15
racial,0.0,1648
overtones,0.07961331453226698,58
gotcha,0.47006311009092855,17
succinct,0.4251673796957638,43
morality,0.5324339967321229,1015
blithely,0.0,66
columnists,0.45021543740894904,100
wonks,0.595811051578627,55
dial,0.6711183016853199,144
reregulation,0.0,40
appallingly,0.6781690184013108,22
simplistic,0.8976640198346958,171
presenting,0.682554593949021,289
naderite,0.33586236920208096,30
reaganite,0.615668261246066,26
ops,0.0,108
bites,0.8739525815233316,62
offended,0.0,206
esteemed,0.45566382926952603,60
functionaries,0.0,47
ribbon,0.0,52
gala,0.8130306039670318,20
pyramids,0.0,27
slicing,0.5669982743739383,23
edible,0.46808133970720006,41
butchering,0.6423811543457985,14
simplification,0.0,52
grinder,0.9095051746251243,30
titillating,0.6341206293167252,27
damned,0.8622211300944694,221
wounded,0.883784269738247,189
shooting,0.5898568822009498,913
tweeted,0.6391979785551615,269
gunshot,0.7353286703886236,24
wound,0.0,189
spokesperson,0.43609190654922875,176
susan,0.7240409237080683,309
dawn,0.633105818364346,214
wallace,0.20516362487463363,326
presumptive,0.0,96
questioning,0.30605599281520074,356
questioned,0.0,392
strikingly,0.1856077411712597,73
cards,0.504927654338195,589
abrams,0.8025963135679812,118
armored,0.9065593442599802,71
celebrations,0.0,51
thursday,0.28838246994935085,1417
confirmed,0.7317103371472378,572
bridges,0.2503956133891348,219
overhead,0.3888374408227955,130
fighter,0.0,157
jets,0.0,110
pleasure,0.34648365928983127,589
incumbents,0.0,170
hoped,0.6360758569367684,455
silencing,0.8298045597737466,25
dictated,0.0,117
demonized,0.6226047139911908,43
